audio_id,driver_id,trip_id,timestamp,noise_level_db,is_horn,driving_state
AUD000999,DRV003,DRV003_T04,2024-02-06 08:57:30,68.07,0,cruising
AUD001000,DRV003,DRV003_T04,2024-02-06 08:58:00,71.78,0,cruising
AUD001001,DRV003,DRV003_T04,2024-02-06 08:58:30,67.17,0,cruising
AUD001002,DRV003,DRV003_T04,2024-02-06 08:59:00,69.91,0,cruising
AUD001003,DRV003,DRV003_T04,2024-02-06 08:59:30,76.59,0,accelerating
AUD001004,DRV003,DRV003_T04,2024-02-06 09:00:00,78.21,0,accelerating
AUD001005,DRV003,DRV003_T04,2024-02-06 09:00:30,81.35,0,accelerating
AUD001006,DRV003,DRV003_T04,2024-02-06 09:01:00,73.21,0,sharp_turn
AUD001007,DRV003,DRV003_T04,2024-02-06 09:01:30,68.54,0,sharp_turn
AUD001008,DRV003,DRV003_T04,2024-02-06 09:02:00,70.23,0,sharp_turn
AUD001009,DRV003,DRV003_T04,2024-02-06 09:02:30,64.35,0,cruising
AUD001010,DRV003,DRV003_T04,2024-02-06 09:03:00,64.86,0,cruising
AUD001011,DRV003,DRV003_T04,2024-02-06 09:03:30,71.05,0,cruising
AUD001012,DRV003,DRV003_T04,2024-02-06 09:04:00,70.28,0,cruising
AUD001013,DRV003,DRV003_T04,2024-02-06 09:04:30,71.12,0,cruising
AUD001014,DRV003,DRV003_T04,2024-02-06 09:05:00,71.11,0,cruising
AUD001015,DRV003,DRV003_T04,2024-02-06 09:05:30,63.9,0,cruising
AUD001016,DRV003,DRV003_T04,2024-02-06 09:06:00,71.75,0,cruising
AUD001017,DRV003,DRV003_T04,2024-02-06 09:06:30,64.86,0,cruising
AUD001018,DRV003,DRV003_T04,2024-02-06 09:07:00,70.91,0,braking
AUD001019,DRV003,DRV003_T04,2024-02-06 09:07:30,99.29,1,bumpy
AUD001020,DRV003,DRV003_T04,2024-02-06 09:08:00,79.99,0,bumpy
AUD001021,DRV003,DRV003_T04,2024-02-06 09:08:30,66.81,0,cruising
AUD001022,DRV003,DRV003_T04,2024-02-06 09:09:00,68.44,0,cruising
AUD001023,DRV003,DRV003_T04,2024-02-06 09:09:30,65.36,0,cruising
AUD001024,DRV003,DRV003_T04,2024-02-06 09:10:00,66.8,0,cruising
AUD001025,DRV003,DRV003_T04,2024-02-06 09:10:30,66.56,0,cruising
AUD001026,DRV003,DRV003_T04,2024-02-06 09:11:00,101.54,1,cruising
AUD001027,DRV003,DRV003_T04,2024-02-06 09:11:30,67.58,0,cruising
AUD001028,DRV003,DRV003_T04,2024-02-06 09:12:00,65.46,0,cruising
AUD001029,DRV003,DRV003_T04,2024-02-06 09:12:30,72.7,0,cruising
AUD001030,DRV003,DRV003_T04,2024-02-06 09:13:00,71.71,0,cruising
AUD001031,DRV003,DRV003_T04,2024-02-06 09:13:30,68.6,0,sharp_turn
AUD001032,DRV003,DRV003_T04,2024-02-06 09:14:00,74.0,0,sharp_turn
AUD001033,DRV003,DRV003_T04,2024-02-06 09:14:30,69.86,0,sharp_turn
AUD001034,DRV003,DRV003_T04,2024-02-06 09:15:00,71.76,0,sharp_turn
AUD001035,DRV003,DRV003_T04,2024-02-06 09:15:30,68.96,0,cruising
AUD001036,DRV003,DRV003_T04,2024-02-06 09:16:00,63.05,0,cruising
AUD001037,DRV003,DRV003_T04,2024-02-06 09:16:30,68.13,0,cruising
AUD001038,DRV003,DRV003_T04,2024-02-06 09:17:00,58.01,0,idle
AUD001039,DRV003,DRV003_T05,2024-02-06 09:23:00,55.28,0,idle
AUD001040,DRV003,DRV003_T05,2024-02-06 09:23:30,70.65,0,braking
AUD001041,DRV003,DRV003_T05,2024-02-06 09:24:00,75.35,0,braking
AUD001042,DRV003,DRV003_T05,2024-02-06 09:24:30,70.28,0,cruising
AUD001043,DRV003,DRV003_T05,2024-02-06 09:25:00,64.49,0,cruising
AUD001044,DRV003,DRV003_T05,2024-02-06 09:25:30,77.04,0,accelerating
AUD001045,DRV003,DRV003_T05,2024-02-06 09:26:00,78.12,0,accelerating
AUD001046,DRV003,DRV003_T05,2024-02-06 09:26:30,80.25,0,accelerating
AUD001047,DRV003,DRV003_T05,2024-02-06 09:27:00,75.13,0,accelerating
AUD001048,DRV003,DRV003_T05,2024-02-06 09:27:30,75.61,0,accelerating
AUD001049,DRV003,DRV003_T05,2024-02-06 09:28:00,75.65,0,accelerating
AUD001050,DRV003,DRV003_T05,2024-02-06 09:28:30,72.66,0,cruising
AUD001051,DRV003,DRV003_T05,2024-02-06 09:29:00,67.54,0,cruising
AUD001052,DRV003,DRV003_T05,2024-02-06 09:29:30,96.26,1,cruising
AUD001053,DRV003,DRV003_T05,2024-02-06 09:30:00,72.43,0,bumpy
AUD001054,DRV003,DRV003_T05,2024-02-06 09:30:30,77.69,0,bumpy
AUD001055,DRV003,DRV003_T05,2024-02-06 09:31:00,69.35,0,cruising
AUD001056,DRV003,DRV003_T05,2024-02-06 09:31:30,71.37,0,cruising
AUD001057,DRV003,DRV003_T05,2024-02-06 09:32:00,68.16,0,cruising
AUD001058,DRV003,DRV003_T05,2024-02-06 09:32:30,70.99,0,cruising
AUD001059,DRV003,DRV003_T05,2024-02-06 09:33:00,70.92,0,cruising
AUD001060,DRV003,DRV003_T05,2024-02-06 09:33:30,72.09,0,cruising
AUD001061,DRV003,DRV003_T05,2024-02-06 09:34:00,73.21,0,braking
AUD001062,DRV003,DRV003_T05,2024-02-06 09:34:30,75.68,0,braking
AUD001063,DRV003,DRV003_T05,2024-02-06 09:35:00,73.28,0,braking
AUD001064,DRV003,DRV003_T05,2024-02-06 09:35:30,67.36,0,braking
AUD001065,DRV003,DRV003_T05,2024-02-06 09:36:00,72.7,0,braking
AUD001066,DRV003,DRV003_T05,2024-02-06 09:36:30,70.36,0,braking
AUD001067,DRV003,DRV003_T05,2024-02-06 09:37:00,75.04,0,accelerating
AUD001068,DRV003,DRV003_T05,2024-02-06 09:37:30,75.31,0,accelerating
AUD001069,DRV003,DRV003_T05,2024-02-06 09:38:00,78.51,0,accelerating
AUD001070,DRV003,DRV003_T05,2024-02-06 09:38:30,79.25,0,accelerating
AUD001071,DRV003,DRV003_T05,2024-02-06 09:39:00,74.79,0,accelerating
AUD001072,DRV003,DRV003_T05,2024-02-06 09:39:30,70.55,0,braking
AUD001073,DRV003,DRV003_T05,2024-02-06 09:40:00,70.13,0,braking
AUD001074,DRV003,DRV003_T05,2024-02-06 09:40:30,67.33,0,braking
AUD001075,DRV003,DRV003_T05,2024-02-06 09:41:00,70.42,0,braking
AUD001076,DRV003,DRV003_T05,2024-02-06 09:41:30,76.85,0,braking
AUD001077,DRV003,DRV003_T05,2024-02-06 09:42:00,76.11,0,braking
AUD001078,DRV003,DRV003_T05,2024-02-06 09:42:30,71.89,0,cruising
AUD001079,DRV003,DRV003_T05,2024-02-06 09:43:00,72.37,0,cruising
AUD001080,DRV003,DRV003_T05,2024-02-06 09:43:30,63.55,0,cruising
AUD001081,DRV003,DRV003_T05,2024-02-06 09:44:00,65.13,0,cruising
AUD001082,DRV003,DRV003_T05,2024-02-06 09:44:30,68.73,0,cruising
AUD001083,DRV003,DRV003_T05,2024-02-06 09:45:00,63.24,0,cruising
AUD001084,DRV003,DRV003_T05,2024-02-06 09:45:30,67.74,0,cruising
AUD001085,DRV003,DRV003_T05,2024-02-06 09:46:00,67.88,0,cruising
AUD001086,DRV003,DRV003_T05,2024-02-06 09:46:30,71.56,0,cruising
AUD001087,DRV003,DRV003_T05,2024-02-06 09:47:00,65.04,0,cruising
AUD001088,DRV003,DRV003_T05,2024-02-06 09:47:30,68.65,0,sharp_turn
AUD001089,DRV003,DRV003_T05,2024-02-06 09:48:00,67.78,0,sharp_turn
AUD001090,DRV003,DRV003_T05,2024-02-06 09:48:30,65.38,0,cruising
AUD001091,DRV003,DRV003_T05,2024-02-06 09:49:00,73.23,0,braking
AUD001092,DRV003,DRV003_T06,2024-02-06 09:56:00,69.77,0,cruising
AUD001093,DRV003,DRV003_T06,2024-02-06 09:56:30,67.59,0,cruising
AUD001094,DRV003,DRV003_T06,2024-02-06 09:57:00,70.66,0,cruising
AUD001095,DRV003,DRV003_T06,2024-02-06 09:57:30,53.95,0,idle
AUD001096,DRV003,DRV003_T06,2024-02-06 09:58:00,54.87,0,idle
AUD001097,DRV003,DRV003_T06,2024-02-06 09:58:30,53.98,0,idle
AUD001098,DRV003,DRV003_T06,2024-02-06 09:59:00,70.79,0,braking
AUD001099,DRV003,DRV003_T06,2024-02-06 09:59:30,71.34,0,braking
AUD001100,DRV003,DRV003_T06,2024-02-06 10:00:00,71.82,0,bumpy
AUD001101,DRV003,DRV003_T06,2024-02-06 10:00:30,75.45,0,bumpy
AUD001102,DRV003,DRV003_T06,2024-02-06 10:01:00,70.3,0,cruising
AUD001103,DRV003,DRV003_T06,2024-02-06 10:01:30,71.96,0,cruising
AUD001104,DRV003,DRV003_T06,2024-02-06 10:02:00,63.69,0,cruising
AUD001105,DRV003,DRV003_T06,2024-02-06 10:02:30,68.49,0,cruising
AUD001106,DRV003,DRV003_T06,2024-02-06 10:03:00,70.48,0,sharp_turn
AUD001107,DRV003,DRV003_T06,2024-02-06 10:03:30,65.86,0,cruising
AUD001108,DRV003,DRV003_T06,2024-02-06 10:04:00,68.58,0,cruising
AUD001109,DRV003,DRV003_T06,2024-02-06 10:04:30,91.19,1,cruising
AUD001110,DRV003,DRV003_T06,2024-02-06 10:05:00,73.41,0,bumpy
AUD001111,DRV003,DRV003_T06,2024-02-06 10:05:30,72.52,0,bumpy
AUD001112,DRV003,DRV003_T06,2024-02-06 10:06:00,72.71,0,bumpy
AUD001113,DRV003,DRV003_T06,2024-02-06 10:06:30,69.51,0,cruising
AUD001114,DRV003,DRV003_T06,2024-02-06 10:07:00,69.27,0,sharp_turn
AUD001115,DRV003,DRV003_T06,2024-02-06 10:07:30,70.04,0,sharp_turn
AUD001116,DRV003,DRV003_T06,2024-02-06 10:08:00,66.69,0,sharp_turn
AUD001117,DRV003,DRV003_T06,2024-02-06 10:08:30,70.52,0,cruising
AUD001118,DRV003,DRV003_T06,2024-02-06 10:09:00,69.19,0,cruising
AUD001119,DRV003,DRV003_T06,2024-02-06 10:09:30,70.59,0,cruising
AUD001120,DRV003,DRV003_T06,2024-02-06 10:10:00,63.3,0,cruising
AUD001121,DRV003,DRV003_T06,2024-02-06 10:10:30,67.18,0,cruising
AUD001122,DRV003,DRV003_T06,2024-02-06 10:11:00,65.76,0,cruising
AUD001123,DRV003,DRV003_T06,2024-02-06 10:11:30,68.37,0,cruising
AUD001124,DRV003,DRV003_T06,2024-02-06 10:12:00,65.75,0,cruising
AUD001125,DRV003,DRV003_T06,2024-02-06 10:12:30,78.74,0,bumpy
AUD001126,DRV003,DRV003_T06,2024-02-06 10:13:00,74.26,0,bumpy
AUD001127,DRV003,DRV003_T06,2024-02-06 10:13:30,75.48,0,accelerating
AUD001128,DRV003,DRV003_T06,2024-02-06 10:14:00,81.44,0,accelerating
AUD001129,DRV003,DRV003_T06,2024-02-06 10:14:30,79.19,0,accelerating
AUD001130,DRV003,DRV003_T06,2024-02-06 10:15:00,76.49,0,accelerating
AUD001131,DRV003,DRV003_T06,2024-02-06 10:15:30,80.11,0,accelerating
AUD001132,DRV003,DRV003_T06,2024-02-06 10:16:00,76.61,0,accelerating
AUD001133,DRV003,DRV003_T06,2024-02-06 10:16:30,72.17,0,braking
AUD001134,DRV003,DRV003_T06,2024-02-06 10:17:00,68.88,0,braking
AUD001135,DRV003,DRV003_T06,2024-02-06 10:17:30,69.62,0,braking
AUD001136,DRV003,DRV003_T06,2024-02-06 10:18:00,71.0,0,cruising
AUD001137,DRV003,DRV003_T06,2024-02-06 10:18:30,68.21,0,cruising
AUD001138,DRV003,DRV003_T06,2024-02-06 10:19:00,62.58,0,cruising
AUD001139,DRV003,DRV003_T06,2024-02-06 10:19:30,71.88,0,cruising
AUD001140,DRV003,DRV003_T06,2024-02-06 10:20:00,72.32,0,cruising
AUD001141,DRV003,DRV003_T06,2024-02-06 10:20:30,69.47,0,cruising
AUD001142,DRV003,DRV003_T06,2024-02-06 10:21:00,69.7,0,cruising
AUD001143,DRV003,DRV003_T06,2024-02-06 10:21:30,64.56,0,cruising
AUD001144,DRV003,DRV003_T06,2024-02-06 10:22:00,67.5,0,cruising
AUD001145,DRV003,DRV003_T06,2024-02-06 10:22:30,65.74,0,cruising
AUD001146,DRV003,DRV003_T06,2024-02-06 10:23:00,81.64,0,accelerating
AUD001147,DRV003,DRV003_T06,2024-02-06 10:23:30,69.33,0,sharp_turn
AUD001148,DRV003,DRV003_T06,2024-02-06 10:24:00,67.97,0,sharp_turn
AUD001149,DRV003,DRV003_T06,2024-02-06 10:24:30,67.07,0,sharp_turn
AUD001150,DRV003,DRV003_T06,2024-02-06 10:25:00,72.25,0,bumpy
AUD001151,DRV003,DRV003_T06,2024-02-06 10:25:30,67.64,0,cruising
AUD001152,DRV003,DRV003_T06,2024-02-06 10:26:00,70.65,0,cruising
AUD001153,DRV003,DRV003_T06,2024-02-06 10:26:30,68.21,0,cruising
AUD001154,DRV003,DRV003_T06,2024-02-06 10:27:00,69.83,0,cruising
AUD001155,DRV003,DRV003_T06,2024-02-06 10:27:30,67.03,0,cruising
AUD001156,DRV003,DRV003_T06,2024-02-06 10:28:00,65.71,0,cruising
AUD001157,DRV003,DRV003_T06,2024-02-06 10:28:30,63.65,0,cruising
AUD001158,DRV003,DRV003_T06,2024-02-06 10:29:00,71.77,0,cruising
AUD001159,DRV003,DRV003_T07,2024-02-06 10:38:00,75.29,0,braking
AUD001160,DRV003,DRV003_T07,2024-02-06 10:38:30,68.68,0,braking
AUD001161,DRV003,DRV003_T07,2024-02-06 10:39:00,75.82,0,braking
AUD001162,DRV003,DRV003_T07,2024-02-06 10:39:30,59.59,0,idle
AUD001163,DRV003,DRV003_T07,2024-02-06 10:40:00,62.44,0,idle
AUD001164,DRV003,DRV003_T07,2024-02-06 10:40:30,52.52,0,idle
AUD001165,DRV003,DRV003_T07,2024-02-06 10:41:00,70.03,0,cruising
AUD001166,DRV003,DRV003_T07,2024-02-06 10:41:30,67.21,0,cruising
AUD001167,DRV003,DRV003_T07,2024-02-06 10:42:00,70.01,0,cruising
AUD001168,DRV003,DRV003_T07,2024-02-06 10:42:30,65.92,0,cruising
AUD001169,DRV003,DRV003_T07,2024-02-06 10:43:00,66.44,0,cruising
AUD001170,DRV003,DRV003_T07,2024-02-06 10:43:30,68.19,0,cruising
AUD001171,DRV003,DRV003_T07,2024-02-06 10:44:00,67.81,0,cruising
AUD001172,DRV003,DRV003_T07,2024-02-06 10:44:30,66.61,0,cruising
AUD001173,DRV003,DRV003_T07,2024-02-06 10:45:00,67.65,0,cruising
AUD001174,DRV003,DRV003_T07,2024-02-06 10:45:30,75.79,0,bumpy
AUD001175,DRV003,DRV003_T07,2024-02-06 10:46:00,75.43,0,bumpy
AUD001176,DRV003,DRV003_T07,2024-02-06 10:46:30,78.06,0,bumpy
AUD001177,DRV003,DRV003_T07,2024-02-06 10:47:00,77.42,0,bumpy
AUD001178,DRV003,DRV003_T07,2024-02-06 10:47:30,67.54,0,cruising
AUD001179,DRV003,DRV003_T07,2024-02-06 10:48:00,65.85,0,cruising
AUD001180,DRV003,DRV003_T07,2024-02-06 10:48:30,70.16,0,cruising
AUD001181,DRV003,DRV003_T07,2024-02-06 10:49:00,70.07,0,cruising
AUD001182,DRV003,DRV003_T07,2024-02-06 10:49:30,70.59,0,cruising
AUD001183,DRV003,DRV003_T07,2024-02-06 10:50:00,70.41,0,cruising
AUD001184,DRV003,DRV003_T07,2024-02-06 10:50:30,69.18,0,cruising
AUD001185,DRV003,DRV003_T07,2024-02-06 10:51:00,66.33,0,cruising
AUD001186,DRV003,DRV003_T07,2024-02-06 10:51:30,66.24,0,cruising
AUD001187,DRV003,DRV003_T07,2024-02-06 10:52:00,69.14,0,braking
AUD001188,DRV003,DRV003_T07,2024-02-06 10:52:30,73.95,0,braking
AUD001189,DRV003,DRV003_T07,2024-02-06 10:53:00,73.77,0,braking
AUD001190,DRV003,DRV003_T07,2024-02-06 10:53:30,71.19,0,cruising
AUD001191,DRV003,DRV003_T07,2024-02-06 10:54:00,73.06,0,cruising
AUD001192,DRV003,DRV003_T07,2024-02-06 10:54:30,67.01,0,cruising
AUD001193,DRV003,DRV003_T07,2024-02-06 10:55:00,63.45,0,cruising
AUD001194,DRV003,DRV003_T07,2024-02-06 10:55:30,68.94,0,cruising
AUD001195,DRV003,DRV003_T07,2024-02-06 10:56:00,68.19,0,cruising
AUD001196,DRV003,DRV003_T07,2024-02-06 10:56:30,64.12,0,cruising
AUD001197,DRV003,DRV003_T07,2024-02-06 10:57:00,61.75,0,cruising
AUD001198,DRV003,DRV003_T07,2024-02-06 10:57:30,67.47,0,cruising
AUD001199,DRV003,DRV003_T07,2024-02-06 10:58:00,70.14,0,cruising
AUD001200,DRV003,DRV003_T07,2024-02-06 10:58:30,70.88,0,braking
AUD001201,DRV003,DRV003_T07,2024-02-06 10:59:00,74.35,0,braking
AUD001202,DRV003,DRV003_T07,2024-02-06 10:59:30,68.87,0,braking
AUD001203,DRV003,DRV003_T07,2024-02-06 11:00:00,81.14,0,accelerating
AUD001204,DRV003,DRV003_T07,2024-02-06 11:00:30,77.39,0,accelerating
AUD001205,DRV003,DRV003_T07,2024-02-06 11:01:00,81.02,0,accelerating
AUD001206,DRV003,DRV003_T07,2024-02-06 11:01:30,76.51,0,accelerating
AUD001207,DRV003,DRV003_T07,2024-02-06 11:02:00,80.73,0,accelerating
AUD001208,DRV003,DRV003_T07,2024-02-06 11:02:30,80.41,0,accelerating
AUD001209,DRV003,DRV003_T07,2024-02-06 11:03:00,69.25,0,cruising
AUD001210,DRV003,DRV003_T07,2024-02-06 11:03:30,70.1,0,cruising
AUD001211,DRV003,DRV003_T07,2024-02-06 11:04:00,70.06,0,cruising
AUD001212,DRV003,DRV003_T07,2024-02-06 11:04:30,101.01,1,idle
AUD001213,DRV003,DRV003_T07,2024-02-06 11:05:00,55.03,0,idle
AUD001214,DRV003,DRV003_T07,2024-02-06 11:05:30,56.93,0,idle
AUD001215,DRV003,DRV003_T07,2024-02-06 11:06:00,78.06,0,accelerating
AUD001216,DRV003,DRV003_T07,2024-02-06 11:06:30,69.12,0,sharp_turn
AUD001217,DRV003,DRV003_T07,2024-02-06 11:07:00,74.0,0,sharp_turn
AUD001218,DRV003,DRV003_T07,2024-02-06 11:07:30,72.2,0,braking
AUD001219,DRV003,DRV003_T07,2024-02-06 11:08:00,74.13,0,braking
AUD001220,DRV003,DRV003_T07,2024-02-06 11:08:30,72.42,0,sharp_turn
AUD001221,DRV003,DRV003_T07,2024-02-06 11:09:00,65.69,0,sharp_turn
AUD001222,DRV003,DRV003_T07,2024-02-06 11:09:30,69.68,0,sharp_turn
AUD001223,DRV003,DRV003_T07,2024-02-06 11:10:00,72.71,0,sharp_turn
AUD001224,DRV003,DRV003_T07,2024-02-06 11:10:30,73.33,0,accelerating
AUD001225,DRV003,DRV003_T07,2024-02-06 11:11:00,74.24,0,accelerating
AUD001226,DRV003,DRV003_T07,2024-02-06 11:11:30,80.48,0,accelerating
AUD001227,DRV003,DRV003_T07,2024-02-06 11:12:00,78.78,0,accelerating
AUD001228,DRV003,DRV003_T07,2024-02-06 11:12:30,81.3,0,accelerating
AUD001229,DRV003,DRV003_T07,2024-02-06 11:13:00,76.04,0,accelerating
AUD001230,DRV003,DRV003_T07,2024-02-06 11:13:30,74.33,0,accelerating
AUD001231,DRV003,DRV003_T07,2024-02-06 11:14:00,75.53,0,accelerating
AUD001232,DRV003,DRV003_T07,2024-02-06 11:14:30,71.09,0,sharp_turn
AUD001233,DRV003,DRV003_T07,2024-02-06 11:15:00,68.77,0,sharp_turn
AUD001234,DRV003,DRV003_T07,2024-02-06 11:15:30,73.25,0,sharp_turn
AUD001235,DRV003,DRV003_T07,2024-02-06 11:16:00,65.84,0,cruising
AUD001236,DRV003,DRV003_T07,2024-02-06 11:16:30,71.18,0,cruising
AUD001237,DRV003,DRV003_T07,2024-02-06 11:17:00,79.24,0,accelerating
AUD001238,DRV003,DRV003_T07,2024-02-06 11:17:30,77.65,0,accelerating
AUD001239,DRV003,DRV003_T07,2024-02-06 11:18:00,79.96,0,accelerating
AUD001240,DRV003,DRV003_T07,2024-02-06 11:18:30,75.28,0,accelerating
AUD001241,DRV003,DRV003_T07,2024-02-06 11:19:00,60.91,0,idle
AUD001242,DRV003,DRV003_T08,2024-02-06 11:25:00,59.39,0,idle
AUD001243,DRV003,DRV003_T08,2024-02-06 11:25:30,54.26,0,idle
AUD001244,DRV003,DRV003_T08,2024-02-06 11:26:00,69.85,0,cruising
AUD001245,DRV003,DRV003_T08,2024-02-06 11:26:30,66.68,0,cruising
AUD001246,DRV003,DRV003_T08,2024-02-06 11:27:00,68.02,0,cruising
AUD001247,DRV003,DRV003_T08,2024-02-06 11:27:30,71.64,0,braking
AUD001248,DRV003,DRV003_T08,2024-02-06 11:28:00,70.57,0,braking
AUD001249,DRV003,DRV003_T08,2024-02-06 11:28:30,69.63,0,braking
AUD001250,DRV003,DRV003_T08,2024-02-06 11:29:00,68.25,0,cruising
AUD001251,DRV003,DRV003_T08,2024-02-06 11:29:30,65.3,0,cruising
AUD001252,DRV003,DRV003_T08,2024-02-06 11:30:00,71.58,0,cruising
AUD001253,DRV003,DRV003_T08,2024-02-06 11:30:30,67.83,0,cruising
AUD001254,DRV003,DRV003_T08,2024-02-06 11:31:00,67.41,0,cruising
AUD001255,DRV003,DRV003_T08,2024-02-06 11:31:30,63.21,0,cruising
AUD001256,DRV003,DRV003_T08,2024-02-06 11:32:00,65.41,0,cruising
AUD001257,DRV003,DRV003_T08,2024-02-06 11:32:30,66.24,0,cruising
AUD001258,DRV003,DRV003_T08,2024-02-06 11:33:00,69.29,0,cruising
AUD001259,DRV003,DRV003_T08,2024-02-06 11:33:30,70.58,0,cruising
AUD001260,DRV003,DRV003_T08,2024-02-06 11:34:00,63.81,0,cruising
AUD001261,DRV003,DRV003_T08,2024-02-06 11:34:30,70.44,0,cruising
AUD001262,DRV003,DRV003_T08,2024-02-06 11:35:00,65.83,0,cruising
AUD001263,DRV003,DRV003_T08,2024-02-06 11:35:30,69.03,0,cruising
AUD001264,DRV003,DRV003_T08,2024-02-06 11:36:00,66.34,0,cruising
AUD001265,DRV003,DRV003_T08,2024-02-06 11:36:30,64.76,0,cruising
AUD001266,DRV003,DRV003_T08,2024-02-06 11:37:00,73.55,0,sharp_turn
AUD001267,DRV003,DRV003_T08,2024-02-06 11:37:30,71.93,0,sharp_turn
AUD001268,DRV003,DRV003_T08,2024-02-06 11:38:00,66.95,0,cruising
AUD001269,DRV003,DRV003_T08,2024-02-06 11:38:30,65.18,0,cruising
AUD001270,DRV003,DRV003_T08,2024-02-06 11:39:00,68.59,0,cruising
AUD001271,DRV003,DRV003_T08,2024-02-06 11:39:30,74.89,0,accelerating
AUD001272,DRV003,DRV003_T08,2024-02-06 11:40:00,78.41,0,accelerating
AUD001273,DRV003,DRV003_T08,2024-02-06 11:40:30,74.34,0,accelerating
AUD001274,DRV003,DRV003_T08,2024-02-06 11:41:00,68.66,0,cruising
AUD001275,DRV003,DRV003_T08,2024-02-06 11:41:30,90.51,1,cruising
AUD001276,DRV003,DRV003_T08,2024-02-06 11:42:00,69.96,0,cruising
AUD001277,DRV003,DRV003_T08,2024-02-06 11:42:30,71.93,0,cruising
AUD001278,DRV003,DRV003_T08,2024-02-06 11:43:00,65.85,0,cruising
AUD001279,DRV003,DRV003_T08,2024-02-06 11:43:30,63.27,0,cruising
AUD001280,DRV003,DRV003_T08,2024-02-06 11:44:00,65.03,0,cruising
AUD001281,DRV003,DRV003_T08,2024-02-06 11:44:30,64.47,0,cruising
AUD001282,DRV003,DRV003_T08,2024-02-06 11:45:00,69.06,0,cruising
AUD001283,DRV003,DRV003_T08,2024-02-06 11:45:30,71.72,0,cruising
AUD001284,DRV003,DRV003_T08,2024-02-06 11:46:00,96.85,1,sharp_turn
AUD001285,DRV003,DRV003_T08,2024-02-06 11:46:30,68.45,0,sharp_turn
AUD001286,DRV003,DRV003_T08,2024-02-06 11:47:00,67.67,0,cruising
AUD001287,DRV003,DRV003_T08,2024-02-06 11:47:30,68.54,0,cruising
AUD001288,DRV003,DRV003_T08,2024-02-06 11:48:00,73.09,0,cruising
AUD001289,DRV003,DRV003_T08,2024-02-06 11:48:30,65.59,0,cruising
AUD001290,DRV003,DRV003_T08,2024-02-06 11:49:00,68.66,0,cruising
AUD001291,DRV003,DRV003_T08,2024-02-06 11:49:30,64.57,0,cruising
AUD001292,DRV003,DRV003_T08,2024-02-06 11:50:00,70.72,0,braking
AUD001293,DRV003,DRV003_T08,2024-02-06 11:50:30,70.53,0,braking
AUD001294,DRV003,DRV003_T08,2024-02-06 11:51:00,70.66,0,cruising
AUD001295,DRV003,DRV003_T08,2024-02-06 11:51:30,65.65,0,cruising
AUD001296,DRV003,DRV003_T08,2024-02-06 11:52:00,70.23,0,cruising
AUD001297,DRV003,DRV003_T08,2024-02-06 11:52:30,62.03,0,idle
AUD001298,DRV003,DRV003_T08,2024-02-06 11:53:00,59.98,0,idle
AUD001299,DRV003,DRV003_T09,2024-02-06 11:58:00,69.91,0,cruising
AUD001300,DRV003,DRV003_T09,2024-02-06 11:58:30,68.64,0,cruising
AUD001301,DRV003,DRV003_T09,2024-02-06 11:59:00,67.46,0,cruising
AUD001302,DRV003,DRV003_T09,2024-02-06 11:59:30,67.65,0,cruising
AUD001303,DRV003,DRV003_T09,2024-02-06 12:00:00,70.78,0,cruising
AUD001304,DRV003,DRV003_T09,2024-02-06 12:00:30,69.59,0,cruising
AUD001305,DRV003,DRV003_T09,2024-02-06 12:01:00,70.57,0,cruising
AUD001306,DRV003,DRV003_T09,2024-02-06 12:01:30,64.21,0,cruising
AUD001307,DRV003,DRV003_T09,2024-02-06 12:02:00,69.46,0,cruising
AUD001308,DRV003,DRV003_T09,2024-02-06 12:02:30,69.28,0,cruising
AUD001309,DRV003,DRV003_T09,2024-02-06 12:03:00,70.86,0,cruising
AUD001310,DRV003,DRV003_T09,2024-02-06 12:03:30,63.66,0,cruising
AUD001311,DRV003,DRV003_T09,2024-02-06 12:04:00,64.39,0,cruising
AUD001312,DRV003,DRV003_T09,2024-02-06 12:04:30,63.55,0,cruising
AUD001313,DRV003,DRV003_T09,2024-02-06 12:05:00,65.86,0,cruising
AUD001314,DRV003,DRV003_T09,2024-02-06 12:05:30,70.13,0,cruising
AUD001315,DRV003,DRV003_T09,2024-02-06 12:06:00,68.47,0,cruising
AUD001316,DRV003,DRV003_T09,2024-02-06 12:06:30,66.91,0,cruising
AUD001317,DRV003,DRV003_T09,2024-02-06 12:07:00,68.94,0,cruising
AUD001318,DRV003,DRV003_T09,2024-02-06 12:07:30,67.28,0,cruising
AUD001319,DRV003,DRV003_T09,2024-02-06 12:08:00,64.98,0,cruising
AUD001320,DRV003,DRV003_T09,2024-02-06 12:08:30,64.92,0,cruising
AUD001321,DRV003,DRV003_T09,2024-02-06 12:09:00,71.02,0,cruising
AUD001322,DRV003,DRV003_T09,2024-02-06 12:09:30,66.09,0,cruising
AUD001323,DRV003,DRV003_T09,2024-02-06 12:10:00,65.17,0,cruising
AUD001324,DRV003,DRV003_T09,2024-02-06 12:10:30,65.86,0,cruising
AUD001325,DRV003,DRV003_T09,2024-02-06 12:11:00,67.14,0,cruising
AUD001326,DRV003,DRV003_T09,2024-02-06 12:11:30,71.82,0,cruising
AUD001327,DRV003,DRV003_T09,2024-02-06 12:12:00,64.6,0,cruising
AUD001328,DRV003,DRV003_T09,2024-02-06 12:12:30,64.27,0,cruising
